,Date,Hour,Count_0,Weekday,Month,IsWeekend,Count_4,Count_1,Count_5,Count_3,Count_2
2014-04-13 14:00:00,2014-04-13,14,259,6,4,0,296,46.0,89,43.0,7.0
2014-04-13 15:00:00,2014-04-13,15,307,6,4,0,315,52.0,94,30.0,14.0
2014-04-13 16:00:00,2014-04-13,16,358,6,4,0,340,41.0,88,38.0,13.0
2014-04-13 17:00:00,2014-04-13,17,287,6,4,0,297,56.0,75,49.0,11.0
2014-04-13 18:00:00,2014-04-13,18,236,6,4,0,260,31.0,70,42.0,8.0
2014-04-13 19:00:00,2014-04-13,19,176,6,4,0,197,49.0,77,41.0,14.0
2014-04-13 20:00:00,2014-04-13,20,147,6,4,0,154,59.0,76,41.0,13.0
2014-04-13 21:00:00,2014-04-13,21,157,6,4,0,162,81.0,63,44.0,7.0
2014-04-13 22:00:00,2014-04-13,22,98,6,4,0,113,71.0,51,37.0,15.0
2014-04-13 23:00:00,2014-04-13,23,58,6,4,0,72,21.0,37,28.0,12.0
2014-04-14 00:00:00,2014-04-14,0,37,0,4,0,43,6.0,13,17.0,3.0
2014-04-14 01:00:00,2014-04-14,1,17,0,4,0,22,1.0,8,0.0,0.0
2014-04-14 02:00:00,2014-04-14,2,17,0,4,0,16,3.0,8,1.0,0.0
2014-04-14 03:00:00,2014-04-14,3,59,0,4,0,36,9.0,15,3.0,0.0
2014-04-14 04:00:00,2014-04-14,4,86,0,4,0,64,11.0,30,15.0,2.0
2014-04-14 05:00:00,2014-04-14,5,113,0,4,0,148,23.0,58,28.0,8.0
2014-04-14 06:00:00,2014-04-14,6,284,0,4,0,250,29.0,72,38.0,9.0
2014-04-14 07:00:00,2014-04-14,7,396,0,4,0,346,49.0,88,27.0,5.0
2014-04-14 08:00:00,2014-04-14,8,290,0,4,0,271,54.0,85,16.0,14.0
2014-04-14 09:00:00,2014-04-14,9,244,0,4,0,148,43.0,43,7.0,6.0
2014-04-14 10:00:00,2014-04-14,10,193,0,4,0,137,43.0,52,10.0,8.0
2014-04-14 11:00:00,2014-04-14,11,219,0,4,0,142,26.0,45,8.0,3.0
2014-04-14 12:00:00,2014-04-14,12,225,0,4,0,178,30.0,42,15.0,4.0
2014-04-14 13:00:00,2014-04-14,13,237,0,4,0,179,35.0,54,16.0,17.0
2014-04-14 14:00:00,2014-04-14,14,328,0,4,0,245,35.0,44,58.0,12.0
2014-04-14 15:00:00,2014-04-14,15,482,0,4,0,308,46.0,57,46.0,5.0
2014-04-14 16:00:00,2014-04-14,16,537,0,4,0,363,35.0,53,29.0,13.0
2014-04-14 17:00:00,2014-04-14,17,470,0,4,0,372,36.0,59,20.0,8.0
2014-04-14 18:00:00,2014-04-14,18,326,0,4,0,268,48.0,41,25.0,13.0
2014-04-14 19:00:00,2014-04-14,19,309,0,4,0,208,45.0,37,35.0,9.0
2014-04-14 20:00:00,2014-04-14,20,315,0,4,0,202,53.0,66,39.0,2.0
2014-04-14 21:00:00,2014-04-14,21,263,0,4,0,215,48.0,60,27.0,7.0
2014-04-14 22:00:00,2014-04-14,22,157,0,4,0,145,29.0,69,32.0,11.0
2014-04-14 23:00:00,2014-04-14,23,82,0,4,0,82,18.0,46,22.0,7.0
2014-04-15 00:00:00,2014-04-15,0,46,1,4,0,48,7.0,18,11.0,7.0
2014-04-15 01:00:00,2014-04-15,1,23,1,4,0,30,6.0,9,2.0,1.0
2014-04-15 02:00:00,2014-04-15,2,21,1,4,0,23,4.0,10,3.0,0.0
2014-04-15 03:00:00,2014-04-15,3,41,1,4,0,39,6.0,17,1.0,0.0
2014-04-15 04:00:00,2014-04-15,4,51,1,4,0,41,7.0,29,11.0,2.0
2014-04-15 05:00:00,2014-04-15,5,102,1,4,0,112,11.0,33,13.0,6.0
2014-04-15 06:00:00,2014-04-15,6,207,1,4,0,238,25.0,65,22.0,7.0
2014-04-15 07:00:00,2014-04-15,7,430,1,4,0,408,30.0,97,21.0,6.0
2014-04-15 08:00:00,2014-04-15,8,412,1,4,0,362,42.0,91,12.0,2.0
2014-04-15 09:00:00,2014-04-15,9,312,1,4,0,234,35.0,72,5.0,5.0
2014-04-15 10:00:00,2014-04-15,10,375,1,4,0,263,24.0,45,12.0,8.0
2014-04-15 11:00:00,2014-04-15,11,379,1,4,0,248,41.0,55,11.0,7.0
2014-04-15 12:00:00,2014-04-15,12,353,1,4,0,239,29.0,51,11.0,5.0
2014-04-15 13:00:00,2014-04-15,13,415,1,4,0,270,41.0,56,12.0,4.0
2014-04-15 14:00:00,2014-04-15,14,468,1,4,0,325,25.0,47,10.0,6.0
2014-04-15 15:00:00,2014-04-15,15,543,1,4,0,371,31.0,39,22.0,6.0
2014-04-15 16:00:00,2014-04-15,16,913,1,4,0,532,38.0,48,38.0,11.0
2014-04-15 17:00:00,2014-04-15,17,950,1,4,0,670,39.0,57,40.0,11.0
2014-04-15 18:00:00,2014-04-15,18,839,1,4,0,692,50.0,74,42.0,5.0
2014-04-15 19:00:00,2014-04-15,19,831,1,4,0,719,53.0,94,39.0,7.0
2014-04-15 20:00:00,2014-04-15,20,847,1,4,0,775,61.0,74,31.0,14.0
2014-04-15 21:00:00,2014-04-15,21,663,1,4,0,746,57.0,130,21.0,12.0
2014-04-15 22:00:00,2014-04-15,22,419,1,4,0,475,40.0,118,17.0,7.0
2014-04-15 23:00:00,2014-04-15,23,188,1,4,0,247,19.0,62,43.0,5.0
2014-04-16 00:00:00,2014-04-16,0,59,2,4,0,101,5.0,23,24.0,4.0
2014-04-16 01:00:00,2014-04-16,1,34,2,4,0,44,4.0,11,4.0,0.0
2014-04-16 02:00:00,2014-04-16,2,15,2,4,0,37,9.0,9,2.0,0.0
2014-04-16 03:00:00,2014-04-16,3,50,2,4,0,49,8.0,13,2.0,0.0
2014-04-16 04:00:00,2014-04-16,4,62,2,4,0,57,9.0,28,6.0,6.0
2014-04-16 05:00:00,2014-04-16,5,111,2,4,0,129,17.0,56,13.0,4.0
2014-04-16 06:00:00,2014-04-16,6,317,2,4,0,248,18.0,84,21.0,7.0
2014-04-16 07:00:00,2014-04-16,7,451,2,4,0,367,33.0,58,18.0,11.0
2014-04-16 08:00:00,2014-04-16,8,434,2,4,0,338,29.0,84,14.0,5.0
2014-04-16 09:00:00,2014-04-16,9,300,2,4,0,227,51.0,56,9.0,3.0
2014-04-16 10:00:00,2014-04-16,10,272,2,4,0,193,33.0,42,10.0,7.0
2014-04-16 11:00:00,2014-04-16,11,279,2,4,0,203,37.0,42,17.0,5.0
2014-04-16 12:00:00,2014-04-16,12,271,2,4,0,210,38.0,45,14.0,11.0
2014-04-16 13:00:00,2014-04-16,13,324,2,4,0,225,44.0,51,23.0,8.0
2014-04-16 14:00:00,2014-04-16,14,412,2,4,0,309,40.0,40,34.0,8.0
2014-04-16 15:00:00,2014-04-16,15,589,2,4,0,400,42.0,53,34.0,9.0
2014-04-16 16:00:00,2014-04-16,16,805,2,4,0,503,41.0,38,19.0,12.0
2014-04-16 17:00:00,2014-04-16,17,789,2,4,0,592,49.0,53,28.0,3.0
2014-04-16 18:00:00,2014-04-16,18,699,2,4,0,495,41.0,47,21.0,7.0
2014-04-16 19:00:00,2014-04-16,19,609,2,4,0,393,64.0,63,51.0,7.0
2014-04-16 20:00:00,2014-04-16,20,560,2,4,0,493,67.0,71,23.0,6.0
2014-04-16 21:00:00,2014-04-16,21,477,2,4,0,568,66.0,84,33.0,10.0
2014-04-16 22:00:00,2014-04-16,22,266,2,4,0,371,43.0,63,24.0,11.0
2014-04-16 23:00:00,2014-04-16,23,171,2,4,0,207,9.0,64,32.0,7.0
2014-04-17 00:00:00,2014-04-17,0,79,3,4,0,99,9.0,30,8.0,2.0
2014-04-17 01:00:00,2014-04-17,1,34,3,4,0,57,6.0,9,2.0,0.0
2014-04-17 02:00:00,2014-04-17,2,48,3,4,0,38,7.0,8,0.0,0.0
2014-04-17 03:00:00,2014-04-17,3,57,3,4,0,46,9.0,15,3.0,1.0
2014-04-17 04:00:00,2014-04-17,4,77,3,4,0,81,21.0,24,4.0,3.0
2014-04-17 05:00:00,2014-04-17,5,127,3,4,0,124,13.0,57,20.0,6.0
2014-04-17 06:00:00,2014-04-17,6,337,3,4,0,304,23.0,70,25.0,7.0
2014-04-17 07:00:00,2014-04-17,7,500,3,4,0,397,38.0,92,12.0,13.0
2014-04-17 08:00:00,2014-04-17,8,383,3,4,0,391,37.0,77,10.0,0.0
2014-04-17 09:00:00,2014-04-17,9,299,3,4,0,244,35.0,60,13.0,5.0
2014-04-17 10:00:00,2014-04-17,10,293,3,4,0,226,27.0,50,13.0,2.0
2014-04-17 11:00:00,2014-04-17,11,309,3,4,0,248,38.0,54,12.0,4.0
2014-04-17 12:00:00,2014-04-17,12,325,3,4,0,264,33.0,56,19.0,9.0
2014-04-17 13:00:00,2014-04-17,13,403,3,4,0,320,34.0,63,23.0,6.0
2014-04-17 14:00:00,2014-04-17,14,496,3,4,0,352,48.0,48,27.0,12.0
2014-04-17 15:00:00,2014-04-17,15,643,3,4,0,407,34.0,51,31.0,13.0
2014-04-17 16:00:00,2014-04-17,16,852,3,4,0,485,48.0,55,31.0,7.0
2014-04-17 17:00:00,2014-04-17,17,886,3,4,0,591,68.0,59,23.0,10.0
2014-04-17 18:00:00,2014-04-17,18,849,3,4,0,651,58.0,83,27.0,12.0
2014-04-17 19:00:00,2014-04-17,19,718,3,4,0,607,84.0,73,46.0,13.0
2014-04-17 20:00:00,2014-04-17,20,698,3,4,0,628,64.0,78,36.0,10.0
2014-04-17 21:00:00,2014-04-17,21,591,3,4,0,764,64.0,76,24.0,10.0
2014-04-17 22:00:00,2014-04-17,22,412,3,4,0,738,54.0,90,21.0,16.0
2014-04-17 23:00:00,2014-04-17,23,200,3,4,0,467,18.0,60,21.0,8.0
2014-04-18 00:00:00,2014-04-18,0,115,4,4,0,250,17.0,43,9.0,4.0
2014-04-18 01:00:00,2014-04-18,1,60,4,4,0,122,6.0,31,3.0,0.0
2014-04-18 02:00:00,2014-04-18,2,43,4,4,0,78,8.0,16,2.0,1.0
2014-04-18 03:00:00,2014-04-18,3,81,4,4,0,94,14.0,19,0.0,0.0
2014-04-18 04:00:00,2014-04-18,4,75,4,4,0,98,9.0,26,14.0,6.0
2014-04-18 05:00:00,2014-04-18,5,106,4,4,0,100,20.0,41,23.0,2.0
2014-04-18 06:00:00,2014-04-18,6,131,4,4,0,152,17.0,59,34.0,8.0
2014-04-18 07:00:00,2014-04-18,7,268,4,4,0,265,22.0,81,8.0,2.0
2014-04-18 08:00:00,2014-04-18,8,296,4,4,0,317,28.0,64,6.0,9.0
2014-04-18 09:00:00,2014-04-18,9,273,4,4,0,238,42.0,70,11.0,6.0
2014-04-18 10:00:00,2014-04-18,10,254,4,4,0,209,28.0,58,8.0,1.0
2014-04-18 11:00:00,2014-04-18,11,285,4,4,0,243,30.0,63,7.0,6.0
2014-04-18 12:00:00,2014-04-18,12,315,4,4,0,240,45.0,43,10.0,12.0
2014-04-18 13:00:00,2014-04-18,13,357,4,4,0,285,33.0,72,18.0,5.0
2014-04-18 14:00:00,2014-04-18,14,401,4,4,0,352,26.0,45,45.0,8.0
2014-04-18 15:00:00,2014-04-18,15,540,4,4,0,481,37.0,53,15.0,13.0
2014-04-18 16:00:00,2014-04-18,16,608,4,4,0,513,37.0,66,39.0,13.0
2014-04-18 17:00:00,2014-04-18,17,499,4,4,0,520,36.0,84,23.0,3.0
2014-04-18 18:00:00,2014-04-18,18,609,4,4,0,559,41.0,103,23.0,9.0
2014-04-18 19:00:00,2014-04-18,19,441,4,4,0,523,40.0,105,32.0,6.0
2014-04-18 20:00:00,2014-04-18,20,369,4,4,0,495,51.0,113,23.0,4.0
2014-04-18 21:00:00,2014-04-18,21,420,4,4,0,526,56.0,119,20.0,8.0
2014-04-18 22:00:00,2014-04-18,22,419,4,4,0,691,37.0,152,20.0,7.0
2014-04-18 23:00:00,2014-04-18,23,245,4,4,0,602,34.0,121,20.0,4.0
2014-04-19 00:00:00,2014-04-19,0,131,5,4,0,369,26.0,95,8.0,6.0
2014-04-19 01:00:00,2014-04-19,1,99,5,4,0,267,12.0,61,2.0,2.0
2014-04-19 02:00:00,2014-04-19,2,58,5,4,0,177,12.0,47,4.0,3.0
2014-04-19 03:00:00,2014-04-19,3,60,5,4,0,129,6.0,26,2.0,0.0
2014-04-19 04:00:00,2014-04-19,4,42,5,4,0,63,5.0,28,11.0,2.0
2014-04-19 05:00:00,2014-04-19,5,53,5,4,0,57,7.0,29,7.0,1.0
2014-04-19 06:00:00,2014-04-19,6,51,5,4,0,57,10.0,40,15.0,3.0
2014-04-19 07:00:00,2014-04-19,7,81,5,4,0,72,7.0,53,5.0,3.0
2014-04-19 08:00:00,2014-04-19,8,107,5,4,0,99,26.0,53,3.0,2.0
2014-04-19 09:00:00,2014-04-19,9,160,5,4,0,124,22.0,71,5.0,4.0
2014-04-19 10:00:00,2014-04-19,10,189,5,4,0,166,22.0,83,4.0,0.0
2014-04-19 11:00:00,2014-04-19,11,222,5,4,0,198,23.0,93,5.0,1.0
2014-04-19 12:00:00,2014-04-19,12,251,5,4,0,230,26.0,85,8.0,3.0
2014-04-19 13:00:00,2014-04-19,13,191,5,4,0,266,38.0,99,11.0,11.0
2014-04-19 14:00:00,2014-04-19,14,215,5,4,0,288,35.0,111,22.0,6.0
2014-04-19 15:00:00,2014-04-19,15,328,5,4,0,439,29.0,86,20.0,10.0
2014-04-19 16:00:00,2014-04-19,16,433,5,4,0,456,25.0,80,14.0,6.0
2014-04-19 17:00:00,2014-04-19,17,348,5,4,0,439,49.0,126,12.0,5.0
2014-04-19 18:00:00,2014-04-19,18,435,5,4,0,432,31.0,109,23.0,6.0
2014-04-19 19:00:00,2014-04-19,19,325,5,4,0,485,32.0,146,12.0,4.0
2014-04-19 20:00:00,2014-04-19,20,278,5,4,0,367,42.0,131,8.0,2.0
2014-04-19 21:00:00,2014-04-19,21,340,5,4,0,414,57.0,158,15.0,8.0
2014-04-19 22:00:00,2014-04-19,22,357,5,4,0,531,50.0,156,8.0,3.0
2014-04-19 23:00:00,2014-04-19,23,224,5,4,0,468,23.0,129,5.0,1.0
2014-04-20 00:00:00,2014-04-20,0,122,6,4,0,297,28.0,90,6.0,1.0
2014-04-20 01:00:00,2014-04-20,1,95,6,4,0,232,26.0,74,5.0,1.0
2014-04-20 02:00:00,2014-04-20,2,67,6,4,0,150,6.0,48,3.0,1.0
2014-04-20 03:00:00,2014-04-20,3,51,6,4,0,113,7.0,33,3.0,2.0
2014-04-20 04:00:00,2014-04-20,4,46,6,4,0,57,6.0,29,10.0,1.0
2014-04-20 05:00:00,2014-04-20,5,29,6,4,0,39,7.0,29,11.0,3.0
2014-04-20 06:00:00,2014-04-20,6,42,6,4,0,40,5.0,31,6.0,2.0
2014-04-20 07:00:00,2014-04-20,7,73,6,4,0,64,8.0,29,5.0,4.0
2014-04-20 08:00:00,2014-04-20,8,120,6,4,0,90,18.0,55,6.0,2.0
2014-04-20 09:00:00,2014-04-20,9,173,6,4,0,160,25.0,59,8.0,6.0
2014-04-20 10:00:00,2014-04-20,10,189,6,4,0,207,25.0,72,10.0,6.0
2014-04-20 11:00:00,2014-04-20,11,211,6,4,0,221,34.0,95,11.0,7.0
2014-04-20 12:00:00,2014-04-20,12,201,6,4,0,249,42.0,90,21.0,16.0
2014-04-20 13:00:00,2014-04-20,13,246,6,4,0,230,29.0,110,25.0,2.0
2014-04-20 14:00:00,2014-04-20,14,204,6,4,0,209,43.0,99,35.0,14.0
2014-04-20 15:00:00,2014-04-20,15,298,6,4,0,256,48.0,74,43.0,8.0
2014-04-20 16:00:00,2014-04-20,16,299,6,4,0,245,51.0,85,49.0,6.0
2014-04-20 17:00:00,2014-04-20,17,245,6,4,0,212,46.0,77,32.0,6.0
2014-04-20 18:00:00,2014-04-20,18,242,6,4,0,207,64.0,70,65.0,16.0
2014-04-20 19:00:00,2014-04-20,19,254,6,4,0,235,68.0,92,36.0,11.0
2014-04-20 20:00:00,2014-04-20,20,205,6,4,0,215,78.0,79,32.0,22.0
2014-04-20 21:00:00,2014-04-20,21,190,6,4,0,224,54.0,74,48.0,6.0
2014-04-20 22:00:00,2014-04-20,22,109,6,4,0,149,41.0,67,26.0,12.0
2014-04-20 23:00:00,2014-04-20,23,57,6,4,0,71,19.0,35,44.0,8.0
2014-04-21 00:00:00,2014-04-21,0,39,0,4,0,43,6.0,21,2.0,2.0
2014-04-21 01:00:00,2014-04-21,1,15,0,4,0,26,2.0,15,8.0,0.0
2014-04-21 02:00:00,2014-04-21,2,23,0,4,0,22,4.0,7,0.0,2.0
2014-04-21 03:00:00,2014-04-21,3,51,0,4,0,41,15.0,20,3.0,1.0
2014-04-21 04:00:00,2014-04-21,4,88,0,4,0,84,12.0,43,34.0,6.0
2014-04-21 05:00:00,2014-04-21,5,129,0,4,0,131,18.0,68,44.0,8.0
2014-04-21 06:00:00,2014-04-21,6,264,0,4,0,270,30.0,62,43.0,5.0
2014-04-21 07:00:00,2014-04-21,7,385,0,4,0,372,39.0,80,31.0,8.0
2014-04-21 08:00:00,2014-04-21,8,310,0,4,0,264,48.0,75,8.0,6.0
2014-04-21 09:00:00,2014-04-21,9,215,0,4,0,173,56.0,50,17.0,11.0
2014-04-21 10:00:00,2014-04-21,10,186,0,4,0,137,60.0,37,13.0,7.0
2014-04-21 11:00:00,2014-04-21,11,203,0,4,0,153,32.0,45,18.0,10.0
2014-04-21 12:00:00,2014-04-21,12,203,0,4,0,156,25.0,32,18.0,9.0
2014-04-21 13:00:00,2014-04-21,13,240,0,4,0,209,34.0,41,11.0,8.0
2014-04-21 14:00:00,2014-04-21,14,270,0,4,0,255,44.0,43,93.0,13.0
2014-04-21 15:00:00,2014-04-21,15,370,0,4,0,317,44.0,41,50.0,14.0
2014-04-21 16:00:00,2014-04-21,16,517,0,4,0,368,48.0,35,36.0,9.0
2014-04-21 17:00:00,2014-04-21,17,563,0,4,0,366,51.0,42,23.0,18.0
2014-04-21 18:00:00,2014-04-21,18,418,0,4,0,321,48.0,39,33.0,12.0
2014-04-21 19:00:00,2014-04-21,19,391,0,4,0,283,61.0,34,60.0,7.0
2014-04-21 20:00:00,2014-04-21,20,321,0,4,0,255,60.0,52,43.0,3.0
2014-04-21 21:00:00,2014-04-21,21,239,0,4,0,220,63.0,55,26.0,12.0
2014-04-21 22:00:00,2014-04-21,22,132,0,4,0,196,39.0,42,21.0,13.0
2014-04-21 23:00:00,2014-04-21,23,74,0,4,0,136,13.0,32,25.0,11.0
2014-04-22 00:00:00,2014-04-22,0,56,1,4,0,60,7.0,20,4.0,3.0
2014-04-22 01:00:00,2014-04-22,1,21,1,4,0,31,4.0,6,0.0,0.0
2014-04-22 02:00:00,2014-04-22,2,21,1,4,0,27,5.0,7,0.0,1.0
2014-04-22 03:00:00,2014-04-22,3,36,1,4,0,31,4.0,13,1.0,3.0
2014-04-22 04:00:00,2014-04-22,4,69,1,4,0,65,6.0,35,29.0,3.0
2014-04-22 05:00:00,2014-04-22,5,102,1,4,0,134,15.0,47,23.0,6.0
2014-04-22 06:00:00,2014-04-22,6,309,1,4,0,275,25.0,60,43.0,7.0
2014-04-22 07:00:00,2014-04-22,7,427,1,4,0,379,27.0,90,15.0,7.0
2014-04-22 08:00:00,2014-04-22,8,360,1,4,0,317,45.0,71,5.0,4.0
2014-04-22 09:00:00,2014-04-22,9,242,1,4,0,159,31.0,64,7.0,3.0
2014-04-22 10:00:00,2014-04-22,10,235,1,4,0,197,54.0,45,10.0,9.0
2014-04-22 11:00:00,2014-04-22,11,260,1,4,0,170,40.0,36,5.0,11.0
2014-04-22 12:00:00,2014-04-22,12,199,1,4,0,194,38.0,40,17.0,17.0
2014-04-22 13:00:00,2014-04-22,13,280,1,4,0,214,54.0,31,21.0,13.0
2014-04-22 14:00:00,2014-04-22,14,377,1,4,0,315,45.0,32,52.0,13.0
2014-04-22 15:00:00,2014-04-22,15,760,1,4,0,479,41.0,46,33.0,15.0
2014-04-22 16:00:00,2014-04-22,16,913,1,4,0,555,66.0,47,36.0,12.0
2014-04-22 17:00:00,2014-04-22,17,893,1,4,0,590,41.0,55,21.0,12.0
2014-04-22 18:00:00,2014-04-22,18,715,1,4,0,489,44.0,57,30.0,7.0
2014-04-22 19:00:00,2014-04-22,19,579,1,4,0,417,45.0,38,30.0,6.0
2014-04-22 20:00:00,2014-04-22,20,524,1,4,0,432,77.0,57,19.0,9.0
2014-04-22 21:00:00,2014-04-22,21,393,1,4,0,417,53.0,64,31.0,9.0
2014-04-22 22:00:00,2014-04-22,22,200,1,4,0,302,29.0,41,29.0,13.0
2014-04-22 23:00:00,2014-04-22,23,112,1,4,0,123,18.0,35,19.0,6.0
2014-04-23 00:00:00,2014-04-23,0,58,2,4,0,65,7.0,15,2.0,2.0
2014-04-23 01:00:00,2014-04-23,1,27,2,4,0,44,5.0,12,1.0,3.0
2014-04-23 02:00:00,2014-04-23,2,24,2,4,0,30,4.0,4,2.0,0.0
2014-04-23 03:00:00,2014-04-23,3,35,2,4,0,33,4.0,13,3.0,2.0
2014-04-23 04:00:00,2014-04-23,4,78,2,4,0,66,9.0,34,22.0,3.0
2014-04-23 05:00:00,2014-04-23,5,131,2,4,0,150,16.0,60,24.0,2.0
2014-04-23 06:00:00,2014-04-23,6,376,2,4,0,272,29.0,89,25.0,4.0
2014-04-23 07:00:00,2014-04-23,7,543,2,4,0,401,26.0,92,23.0,3.0
2014-04-23 08:00:00,2014-04-23,8,413,2,4,0,363,51.0,102,11.0,6.0
2014-04-23 09:00:00,2014-04-23,9,297,2,4,0,216,46.0,57,7.0,7.0
2014-04-23 10:00:00,2014-04-23,10,322,2,4,0,258,40.0,48,15.0,11.0
2014-04-23 11:00:00,2014-04-23,11,313,2,4,0,242,40.0,47,10.0,7.0
2014-04-23 12:00:00,2014-04-23,12,334,2,4,0,255,26.0,44,15.0,10.0
2014-04-23 13:00:00,2014-04-23,13,380,2,4,0,273,47.0,51,24.0,7.0
2014-04-23 14:00:00,2014-04-23,14,503,2,4,0,331,42.0,49,56.0,10.0
2014-04-23 15:00:00,2014-04-23,15,686,2,4,0,462,44.0,34,43.0,11.0
2014-04-23 16:00:00,2014-04-23,16,872,2,4,0,531,40.0,56,36.0,15.0
2014-04-23 17:00:00,2014-04-23,17,949,2,4,0,644,54.0,57,22.0,18.0
2014-04-23 18:00:00,2014-04-23,18,826,2,4,0,548,43.0,64,25.0,10.0
2014-04-23 19:00:00,2014-04-23,19,781,2,4,0,583,48.0,76,35.0,12.0
2014-04-23 20:00:00,2014-04-23,20,781,2,4,0,715,71.0,71,13.0,8.0
2014-04-23 21:00:00,2014-04-23,21,523,2,4,0,667,77.0,85,27.0,14.0
2014-04-23 22:00:00,2014-04-23,22,328,2,4,0,443,43.0,63,48.0,9.0
2014-04-23 23:00:00,2014-04-23,23,165,2,4,0,198,29.0,28,49.0,7.0
2014-04-24 00:00:00,2014-04-24,0,67,3,4,0,83,9.0,29,4.0,3.0
2014-04-24 01:00:00,2014-04-24,1,50,3,4,0,70,7.0,11,1.0,0.0
2014-04-24 02:00:00,2014-04-24,2,35,3,4,0,47,8.0,12,1.0,0.0
2014-04-24 03:00:00,2014-04-24,3,57,3,4,0,69,4.0,20,2.0,0.0
2014-04-24 04:00:00,2014-04-24,4,79,3,4,0,78,10.0,40,17.0,11.0
2014-04-24 05:00:00,2014-04-24,5,152,3,4,0,141,16.0,66,13.0,5.0
2014-04-24 06:00:00,2014-04-24,6,380,3,4,0,282,29.0,104,33.0,2.0
2014-04-24 07:00:00,2014-04-24,7,498,3,4,0,433,35.0,121,21.0,6.0
2014-04-24 08:00:00,2014-04-24,8,482,3,4,0,397,45.0,85,9.0,2.0
2014-04-24 09:00:00,2014-04-24,9,356,3,4,0,262,59.0,61,9.0,6.0
2014-04-24 10:00:00,2014-04-24,10,301,3,4,0,220,34.0,63,15.0,7.0
2014-04-24 11:00:00,2014-04-24,11,348,3,4,0,231,39.0,33,12.0,12.0
2014-04-24 12:00:00,2014-04-24,12,354,3,4,0,244,39.0,53,14.0,5.0
2014-04-24 13:00:00,2014-04-24,13,416,3,4,0,321,44.0,58,11.0,14.0
2014-04-24 14:00:00,2014-04-24,14,567,3,4,0,375,65.0,35,54.0,14.0
2014-04-24 15:00:00,2014-04-24,15,759,3,4,0,497,61.0,55,40.0,11.0
2014-04-24 16:00:00,2014-04-24,16,899,3,4,0,601,91.0,45,33.0,11.0
2014-04-24 17:00:00,2014-04-24,17,1092,3,4,0,639,78.0,66,29.0,13.0
2014-04-24 18:00:00,2014-04-24,18,977,3,4,0,632,87.0,67,20.0,11.0
2014-04-24 19:00:00,2014-04-24,19,843,3,4,0,597,113.0,76,60.0,13.0
2014-04-24 20:00:00,2014-04-24,20,853,3,4,0,699,104.0,78,42.0,3.0
2014-04-24 21:00:00,2014-04-24,21,763,3,4,0,891,82.0,81,37.0,11.0
2014-04-24 22:00:00,2014-04-24,22,486,3,4,0,835,54.0,84,19.0,12.0
2014-04-24 23:00:00,2014-04-24,23,253,3,4,0,386,20.0,56,40.0,15.0
2014-04-25 00:00:00,2014-04-25,0,122,4,4,0,169,10.0,33,13.0,3.0
2014-04-25 01:00:00,2014-04-25,1,53,4,4,0,108,7.0,23,1.0,1.0
2014-04-25 02:00:00,2014-04-25,2,57,4,4,0,55,6.0,19,2.0,0.0
2014-04-25 03:00:00,2014-04-25,3,74,4,4,0,69,11.0,18,4.0,1.0
2014-04-25 04:00:00,2014-04-25,4,91,4,4,0,102,6.0,25,9.0,5.0
2014-04-25 05:00:00,2014-04-25,5,136,4,4,0,146,12.0,55,20.0,3.0
2014-04-25 06:00:00,2014-04-25,6,361,4,4,0,280,32.0,81,37.0,5.0
2014-04-25 07:00:00,2014-04-25,7,474,4,4,0,409,42.0,109,13.0,7.0
2014-04-25 08:00:00,2014-04-25,8,436,4,4,0,358,22.0,101,16.0,4.0
2014-04-25 09:00:00,2014-04-25,9,338,4,4,0,246,41.0,72,17.0,3.0
2014-04-25 10:00:00,2014-04-25,10,323,4,4,0,217,33.0,62,10.0,6.0
2014-04-25 11:00:00,2014-04-25,11,348,4,4,0,240,33.0,61,11.0,6.0
2014-04-25 12:00:00,2014-04-25,12,369,4,4,0,275,49.0,60,19.0,12.0
2014-04-25 13:00:00,2014-04-25,13,439,4,4,0,328,44.0,55,13.0,12.0
2014-04-25 14:00:00,2014-04-25,14,538,4,4,0,406,53.0,54,64.0,12.0
2014-04-25 15:00:00,2014-04-25,15,752,4,4,0,508,80.0,48,42.0,15.0
2014-04-25 16:00:00,2014-04-25,16,905,4,4,0,572,63.0,77,54.0,15.0
2014-04-25 17:00:00,2014-04-25,17,948,4,4,0,631,46.0,92,34.0,3.0
2014-04-25 18:00:00,2014-04-25,18,993,4,4,0,760,66.0,93,24.0,11.0
2014-04-25 19:00:00,2014-04-25,19,725,4,4,0,693,43.0,106,33.0,10.0
2014-04-25 20:00:00,2014-04-25,20,580,4,4,0,626,97.0,119,33.0,11.0
2014-04-25 21:00:00,2014-04-25,21,823,4,4,0,911,89.0,136,40.0,8.0
2014-04-25 22:00:00,2014-04-25,22,621,4,4,0,1216,89.0,174,33.0,8.0
2014-04-25 23:00:00,2014-04-25,23,467,4,4,0,1224,32.0,144,35.0,12.0
2014-04-26 00:00:00,2014-04-26,0,220,5,4,0,638,26.0,109,7.0,3.0
2014-04-26 01:00:00,2014-04-26,1,214,5,4,0,851,13.0,78,6.0,0.0
2014-04-26 02:00:00,2014-04-26,2,128,5,4,0,557,19.0,79,6.0,0.0
2014-04-26 03:00:00,2014-04-26,3,100,5,4,0,261,18.0,45,6.0,1.0
2014-04-26 04:00:00,2014-04-26,4,70,5,4,0,116,14.0,22,14.0,7.0
